"ORDERID","USERID","SALESREPPERSONID","CONTACTPERSONID","ORDERDATE","EXPECTEDDELIVERYDATE","CUSTOMERPURCHASEORDERNUMBER","ISUNDERSUPPLYBACKORDERED","PICKINGCOMPLETEDWHEN","LASTEDITEDBY","LASTEDITEDWHEN"
2728,597,14,2393,24-09-02,24-09-09,"14293",1,24-09-03,10,24-09-05
2729,550,14,2299,24-04-17,24-04-18,"12739",1,24-04-21,10,24-04-19
2730,530,15,2259,24-11-09,24-11-11,"14756",1,24-11-10,10,24-11-11
2731,894,14,3094,23-03-16,23-03-19,"11186",1,23-03-19,10,23-03-20
2732,145,16,1289,23-05-02,23-05-07,"11856",1,23-05-07,10,23-05-03
212,914,14,3114,23-08-05,23-08-07,"17938",1,23-08-08,11,23-08-06
213,547,2,2293,23-01-08,23-01-16,"16362",1,23-01-11,11,23-01-10
214,563,8,2325,23-12-30,24-01-04,"16388",1,24-01-01,11,24-01-02
215,893,20,3093,23-06-25,23-06-30,"18492",1,23-06-30,11,23-06-27
216,407,8,2013,23-10-16,23-10-20,"15272",1,23-10-17,11,23-10-20
217,160,15,1319,24-08-16,24-08-25,"14938",1,24-08-20,11,24-08-19
218,845,2,3045,24-04-18,24-04-25,"15236",1,24-04-21,11,24-04-22
219,898,2,3098,24-04-07,24-04-16,"19782",1,24-04-10,11,24-04-10
220,524,14,2247,23-10-07,23-10-10,"10182",1,23-10-10,11,23-10-11
221,511,8,2221,23-12-02,23-12-08,"17328",1,23-12-07,11,23-12-04
222,61,15,1121,24-01-23,24-01-26,"13949",1,24-01-27,11,24-01-24
223,447,13,2093,24-04-02,24-04-04,"15165",1,24-04-06,11,24-04-05
224,875,6,3075,24-02-21,24-02-27,"17627",1,24-02-24,11,24-02-26
225,153,8,1305,23-08-08,23-08-16,"13215",1,23-08-11,11,23-08-13
226,972,20,3172,24-08-05,24-08-07,"12153",1,24-08-10,11,24-08-09
227,131,6,1261,24-07-07,24-07-08,"16275",1,24-07-12,11,24-07-11
228,421,2,2041,24-05-18,24-05-26,"14744",1,24-05-21,11,24-05-22
229,896,14,3096,24-12-12,24-12-21,"12253",1,24-12-15,11,24-12-17
230,30,7,1059,24-03-23,24-04-01,"14194",1,24-03-24,11,24-03-25
231,456,7,2111,23-01-04,23-01-09,"14468",1,23-01-05,11,23-01-06
232,930,7,3130,23-06-06,23-06-07,"13096",1,23-06-10,11,23-06-11
233,442,2,2083,24-06-02,24-06-05,"19458",1,24-06-05,11,24-06-04
234,484,14,2167,23-08-24,23-08-28,"14609",1,23-08-27,11,23-08-26
235,947,7,3147,24-03-27,24-04-05,"17206",1,24-03-28,3,24-03-29
236,130,6,1259,23-01-05,23-01-07,"10944",1,23-01-10,11,23-01-09
237,425,20,2049,23-01-24,23-01-26,"12886",1,23-01-27,11,23-01-26
238,196,16,1391,24-01-15,24-01-22,"10492",1,24-01-18,3,24-01-18
239,576,15,2351,23-05-25,23-05-31,"15748",1,23-05-26,3,23-05-26
240,180,2,1359,23-02-26,23-03-05,"19226",1,23-03-02,11,23-03-01
241,100,2,1199,23-05-30,23-06-04,"17977",1,23-05-31,3,23-05-31
242,501,20,2201,23-01-04,23-01-12,"15698",1,23-01-08,11,23-01-07
243,548,15,2295,24-07-20,24-07-26,"13596",1,24-07-22,11,24-07-24
244,89,6,1177,23-01-04,23-01-14,"13995",1,23-01-05,11,23-01-05
245,854,16,3054,24-03-12,24-03-17,"19653",1,24-03-14,11,24-03-16
246,949,8,3149,24-03-12,24-03-15,"12549",1,24-03-14,3,24-03-17
247,860,15,3060,24-06-01,24-06-08,"10826",1,24-06-03,11,24-06-04
248,547,14,2293,24-11-30,24-12-01,"11572",1,24-12-03,11,24-12-04
249,121,20,1241,23-10-01,23-10-02,"19289",1,23-10-03,11,23-10-02
250,126,15,1251,24-09-07,24-09-16,"16309",1,24-09-09,11,24-09-12
251,46,3,1091,24-05-02,24-05-08,"19217",1,24-05-06,11,24-05-05
252,523,3,2245,24-01-31,24-02-05,"10028",1,24-02-03,11,24-02-04
253,467,7,2133,23-01-13,23-01-19,"14133",1,23-01-17,11,23-01-17
254,188,16,1375,24-10-21,24-10-30,"15229",1,24-10-24,11,24-10-26
255,863,16,3063,23-05-02,23-05-05,"16884",1,23-05-04,11,23-05-07
256,506,7,2211,24-09-24,24-09-30,"12449",1,24-09-27,11,24-09-26
257,93,8,1185,24-03-10,24-03-14,"12579",1,24-03-14,11,24-03-14
258,598,13,2395,24-06-28,24-07-01,"19705",1,24-07-03,11,24-06-30
259,62,20,1123,23-01-06,23-01-09,"10495",1,23-01-09,3,23-01-08
260,38,15,1075,24-05-16,24-05-22,"18233",1,24-05-20,3,24-05-20
261,823,20,3023,23-06-29,23-07-08,"15059",1,23-06-30,11,23-07-03
262,987,6,3187,24-10-08,24-10-09,"16468",1,24-10-12,11,24-10-11
263,579,14,2357,23-09-06,23-09-13,"14445",1,23-09-11,11,23-09-10
264,983,7,3183,23-10-12,23-10-19,"12365",1,23-10-17,11,23-10-14
265,932,6,3132,24-11-22,24-11-27,"13636",1,24-11-24,11,24-11-24
266,883,7,3083,24-05-24,24-05-27,"15138",1,24-05-26,11,24-05-25
267,456,2,2111,24-07-15,24-07-16,"12324",1,24-07-19,11,24-07-18
268,438,8,2075,23-10-20,23-10-22,"14156",1,23-10-24,3,23-10-23
269,877,6,3077,23-05-23,23-05-28,"19492",1,23-05-27,3,23-05-27
270,947,7,3147,24-05-01,24-05-03,"17206",1,24-05-04,17,24-05-05
271,196,16,1391,23-01-20,23-01-27,"10492",1,23-01-23,9,23-01-22
272,576,15,2351,24-09-12,24-09-20,"15748",1,24-09-15,9,24-09-17
273,100,2,1199,24-04-08,24-04-15,"17977",1,24-04-11,9,24-04-11
274,949,8,3149,24-07-17,24-07-25,"12549",1,24-07-21,9,24-07-18
275,62,20,1123,24-11-22,24-12-01,"10495",1,24-11-25,9,24-11-24
276,38,15,1075,23-04-15,23-04-20,"18233",1,23-04-20,9,23-04-18
277,438,8,2075,23-04-11,23-04-19,"14156",1,23-04-14,9,23-04-12
278,877,6,3077,24-07-12,24-07-19,"19492",1,24-07-14,9,24-07-17
279,984,8,3184,23-01-25,23-02-04,"14218",1,23-01-28,16,23-01-28
280,102,16,1203,24-12-26,25-01-01,"18020",1,24-12-31,11,24-12-28
281,824,13,3024,24-04-13,24-04-16,"14957",1,24-04-18,11,24-04-15
282,534,14,2267,24-09-09,24-09-13,"16829",1,24-09-11,11,24-09-10
283,897,3,3097,23-10-07,23-10-11,"10954",1,23-10-08,11,23-10-12
284,580,7,2359,24-01-21,24-01-28,"10325",1,24-01-24,16,24-01-23
285,547,2,2293,23-10-19,23-10-20,"19114",1,23-10-20,16,23-10-22
286,483,16,2165,23-11-29,23-12-07,"17464",1,23-12-04,11,23-12-03
287,80,2,1159,24-02-19,24-02-28,"19736",1,24-02-24,11,24-02-23
288,2,20,1003,23-09-16,23-09-24,"18246",1,23-09-19,11,23-09-20
289,75,13,1149,23-04-11,23-04-16,"19601",1,23-04-14,11,23-04-16
290,415,13,2029,24-07-13,24-07-17,"15598",1,24-07-16,11,24-07-16
291,976,3,3176,23-02-22,23-02-28,"18883",1,23-02-27,11,23-02-25
292,135,3,1269,23-08-03,23-08-10,"18224",1,23-08-05,11,23-08-06
293,473,14,2145,24-11-27,24-12-03,"14654",1,24-11-28,11,24-11-29
294,6,16,1011,23-08-21,23-08-30,"15464",1,23-08-22,11,23-08-22
295,967,7,3167,23-03-13,23-03-22,"17617",1,23-03-17,11,23-03-14
296,856,3,3056,23-03-31,23-04-09,"13341",1,23-04-04,11,23-04-03
297,172,16,1343,24-05-28,24-06-03,"17511",1,24-06-02,16,24-05-31
298,823,2,3023,23-01-17,23-01-19,"10853",1,23-01-20,16,23-01-20
299,122,16,1243,24-01-15,24-01-16,"10743",1,24-01-19,11,24-01-19
300,100,7,1199,23-10-19,23-10-21,"19327",1,23-10-20,11,23-10-22
301,504,13,2207,23-12-08,23-12-10,"16642",1,23-12-10,16,23-12-12
302,64,2,1127,24-04-13,24-04-19,"10358",1,24-04-18,11,24-04-15
303,873,7,3073,23-09-04,23-09-08,"11471",1,23-09-05,11,23-09-08
304,116,2,1231,23-06-14,23-06-19,"10768",1,23-06-15,11,23-06-18
305,140,2,1279,24-12-26,25-01-02,"12452",1,24-12-29,11,24-12-28
306,563,8,2325,24-08-22,24-08-30,"18447",1,24-08-26,11,24-08-25
307,143,13,1285,24-05-06,24-05-07,"14771",1,24-05-07,16,24-05-09
308,521,20,2241,24-12-15,24-12-17,"17133",1,24-12-19,11,24-12-18
309,422,20,2043,23-01-04,23-01-07,"13668",1,23-01-09,11,23-01-08
310,948,20,3148,23-09-06,23-09-11,"19927",1,23-09-10,11,23-09-07
311,473,14,2145,24-10-11,24-10-21,"19258",1,24-10-13,16,24-10-13
312,944,2,3144,24-02-12,24-02-20,"19997",1,24-02-14,11,24-02-15
313,109,13,1217,24-06-10,24-06-15,"17099",1,24-06-11,11,24-06-11
314,107,6,1213,24-10-14,24-10-15,"18351",1,24-10-19,11,24-10-15
315,42,13,1083,23-05-03,23-05-08,"10207",1,23-05-05,11,23-05-06
316,586,6,2371,24-05-03,24-05-09,"17111",1,24-05-07,16,24-05-05
317,549,20,2297,24-02-04,24-02-05,"12102",1,24-02-07,16,24-02-07
318,469,13,2137,24-11-16,24-11-24,"17811",1,24-11-20,11,24-11-20
319,984,8,3184,24-04-20,24-04-28,"14218",1,24-04-23,9,24-04-22
320,580,7,2359,24-02-09,24-02-11,"10325",1,24-02-14,9,24-02-11
321,547,2,2293,24-02-18,24-02-21,"19114",1,24-02-23,9,24-02-23
322,172,16,1343,23-05-14,23-05-21,"17511",1,23-05-17,9,23-05-15
323,823,2,3023,24-02-17,24-02-20,"10853",1,24-02-20,9,24-02-18
324,504,13,2207,23-02-13,23-02-19,"16642",1,23-02-15,9,23-02-15
325,143,13,1285,23-02-06,23-02-14,"14771",1,23-02-10,9,23-02-09
326,473,14,2145,24-01-21,24-01-22,"19258",1,24-01-23,9,24-01-23
327,586,6,2371,23-07-13,23-07-20,"17111",1,23-07-17,9,23-07-16
328,549,20,2297,23-04-26,23-05-06,"12102",1,23-04-29,9,23-04-30
329,853,7,3053,24-05-10,24-05-14,"16996",1,24-05-13,9,24-05-14
330,110,3,1219,23-07-05,23-07-11,"10956",1,23-07-08,9,23-07-07
331,592,3,2383,23-08-26,23-08-27,"10322",1,23-08-29,9,23-08-31
332,453,8,2105,23-09-18,23-09-21,"18554",1,23-09-20,9,23-09-22
333,435,2,2069,24-03-19,24-03-23,"19779",1,24-03-23,9,24-03-20
334,125,2,1249,23-06-08,23-06-13,"12672",1,23-06-13,20,23-06-13
335,418,7,2035,24-10-15,24-10-20,"19117",1,24-10-17,9,24-10-17
336,577,15,2353,24-05-29,24-06-02,"14014",1,24-06-03,9,24-05-31
337,421,6,2041,24-03-06,24-03-15,"18369",1,24-03-11,9,24-03-09
338,124,20,1247,23-02-18,23-02-27,"13692",1,23-02-21,9,23-02-20
339,991,16,3191,24-10-02,24-10-06,"12189",1,24-10-05,9,24-10-06
340,44,13,1087,23-07-15,23-07-22,"17679",1,23-07-16,9,23-07-19
341,979,7,3179,23-01-06,23-01-11,"10125",1,23-01-09,9,23-01-08
342,124,14,1247,23-09-23,23-09-26,"15932",1,23-09-26,9,23-09-26
343,475,16,2149,24-09-22,24-10-01,"13930",1,24-09-24,20,24-09-27
344,82,7,1163,24-07-01,24-07-06,"10489",1,24-07-03,9,24-07-05
345,178,15,1355,24-11-01,24-11-06,"19891",1,24-11-03,9,24-11-04
346,137,14,1273,23-03-15,23-03-24,"15543",1,23-03-16,9,23-03-18
347,102,20,1203,24-07-12,24-07-16,"17397",1,24-07-17,9,24-07-15
348,835,15,3035,23-03-15,23-03-23,"19181",1,23-03-19,9,23-03-20
349,39,3,1077,23-01-10,23-01-19,"13897",1,23-01-14,9,23-01-12
350,98,14,1195,24-01-30,24-02-05,"14388",1,24-02-04,9,24-02-02
351,87,2,1173,24-05-19,24-05-20,"10350",1,24-05-21,9,24-05-23
352,864,16,3064,23-08-23,23-09-02,"10677",1,23-08-26,9,23-08-28
353,931,13,3131,24-08-24,24-09-01,"18464",1,24-08-26,9,24-08-26
354,588,6,2375,24-03-04,24-03-06,"17850",1,24-03-06,9,24-03-08
355,491,8,2181,24-09-11,24-09-16,"19783",1,24-09-15,9,24-09-14
356,478,7,2155,23-04-11,23-04-14,"19429",1,23-04-14,9,23-04-15
357,834,6,3034,24-04-27,24-05-06,"10617",1,24-04-28,9,24-04-29
358,958,3,3158,24-10-15,24-10-18,"19549",1,24-10-18,9,24-10-19
359,42,14,1083,23-12-23,23-12-29,"13555",1,23-12-25,9,23-12-26
360,575,20,2349,24-07-18,24-07-22,"18203",1,24-07-20,9,24-07-21
361,458,15,2115,23-05-10,23-05-14,"10470",1,23-05-15,20,23-05-14
362,567,8,2333,24-12-21,24-12-22,"12268",1,24-12-25,9,24-12-25
363,897,2,3097,23-09-08,23-09-14,"19896",1,23-09-11,9,23-09-12
364,124,20,1247,24-06-27,24-06-30,"13155",1,24-06-29,20,24-06-29
365,856,7,3056,24-12-03,24-12-06,"16935",1,24-12-04,9,24-12-05
366,66,8,1131,23-02-25,23-03-04,"11289",1,23-02-28,20,23-02-27
367,518,6,2235,23-10-12,23-10-18,"19556",1,23-10-16,9,23-10-15
368,540,6,2279,24-01-11,24-01-18,"14576",1,24-01-14,9,24-01-12
369,953,7,3153,24-07-14,24-07-21,"14645",1,24-07-15,9,24-07-15
370,481,15,2161,23-09-01,23-09-03,"10514",1,23-09-05,9,23-09-02
371,504,14,2207,23-12-22,23-12-28,"16102",1,23-12-27,9,23-12-26
372,510,16,2219,23-12-04,23-12-12,"13205",1,23-12-09,9,23-12-07
373,847,2,3047,24-10-08,24-10-12,"19838",1,24-10-11,20,24-10-12
374,963,15,3163,23-01-19,23-01-26,"13833",1,23-01-23,9,23-01-22
375,931,2,3131,24-08-19,24-08-26,"15337",1,24-08-20,9,24-08-22
376,825,16,3025,24-05-25,24-05-26,"19172",1,24-05-29,9,24-05-26
377,497,14,2193,23-08-02,23-08-09,"17042",1,23-08-06,9,23-08-04
378,149,16,1297,23-11-17,23-11-19,"17390",1,23-11-20,9,23-11-20
379,406,3,2011,24-09-20,24-09-22,"11262",1,24-09-25,9,24-09-23
380,909,6,3109,23-09-20,23-09-25,"15261",1,23-09-24,9,23-09-22
381,842,20,3042,24-10-11,24-10-16,"14038",1,24-10-13,9,24-10-14
382,887,16,3087,23-08-23,23-08-26,"10296",1,23-08-26,9,23-08-26
383,535,13,2269,23-09-20,23-09-22,"12783",1,23-09-23,9,23-09-21
384,555,14,2309,23-05-14,23-05-21,"16665",1,23-05-15,9,23-05-18
385,94,6,1187,23-06-27,23-07-05,"17175",1,23-07-01,9,23-07-02
386,147,14,1293,24-07-17,24-07-21,"15100",1,24-07-21,9,24-07-21
387,74,20,1147,23-11-03,23-11-08,"19926",1,23-11-05,9,23-11-05
388,521,16,2241,23-02-05,23-02-12,"10756",1,23-02-10,9,23-02-09
389,884,8,3084,23-02-25,23-02-28,"16387",1,23-02-26,9,23-02-26
390,407,13,2013,23-08-05,23-08-10,"15154",1,23-08-09,9,23-08-08
391,132,2,1263,24-10-06,24-10-10,"13280",1,24-10-07,9,24-10-09
392,556,3,2311,24-05-25,24-05-30,"10741",1,24-05-26,9,24-05-26
393,873,16,3073,24-09-10,24-09-16,"12434",1,24-09-13,9,24-09-12
394,586,3,2371,24-05-11,24-05-18,"11923",1,24-05-13,9,24-05-14
395,141,6,1281,24-11-09,24-11-16,"10526",1,24-11-14,9,24-11-12
396,92,20,1183,24-11-06,24-11-11,"14366",1,24-11-08,9,24-11-09
397,944,7,3144,23-11-30,23-12-07,"16397",1,23-12-01,9,23-12-03
398,470,20,2139,23-03-22,23-03-31,"17297",1,23-03-25,9,23-03-24
399,535,15,2269,23-05-27,23-06-04,"12180",1,23-05-30,9,23-05-30
400,547,8,2293,24-07-28,24-07-30,"16277",1,24-08-01,9,24-07-30
401,29,15,1057,23-02-23,23-03-04,"15301",1,23-02-26,9,23-02-27
402,99,6,1197,23-08-26,23-09-04,"16967",1,23-08-27,9,23-08-27
403,903,8,3103,24-09-16,24-09-26,"15809",1,24-09-18,9,24-09-18
404,477,15,2153,24-11-02,24-11-12,"12493",1,24-11-04,9,24-11-05
405,879,13,3079,23-03-11,23-03-14,"14159",1,23-03-13,9,23-03-15
406,432,3,2063,23-07-24,23-07-31,"17204",1,23-07-26,9,23-07-26
407,870,8,3070,23-10-21,23-10-31,"19901",1,23-10-24,20,23-10-24
408,119,20,1237,24-07-31,24-08-09,"11878",1,24-08-03,9,24-08-01
409,546,15,2291,23-11-08,23-11-13,"17188",1,23-11-10,9,23-11-10
410,975,15,3175,23-08-08,23-08-12,"19274",1,23-08-11,9,23-08-11
411,191,20,1381,24-04-06,24-04-11,"16790",1,24-04-10,20,24-04-08
412,144,16,1287,24-08-04,24-08-10,"11546",1,24-08-07,9,24-08-06
413,577,20,2353,24-12-21,24-12-28,"12795",1,24-12-24,9,24-12-23
414,886,8,3086,24-07-30,24-08-01,"11466",1,24-08-01,9,24-08-02
415,863,16,3063,24-08-03,24-08-05,"13722",1,24-08-05,9,24-08-04
416,37,8,1073,24-06-21,24-06-27,"19170",1,24-06-22,9,24-06-23
417,38,16,1075,23-10-25,23-10-31,"10757",1,23-10-28,9,23-10-27
418,958,14,3158,23-08-03,23-08-09,"12403",1,23-08-07,9,23-08-07
419,66,8,1131,24-03-15,24-03-24,"11289",1,24-03-20,17,24-03-17
420,124,20,1247,23-05-11,23-05-18,"13155",1,23-05-14,17,23-05-14
421,125,2,1249,24-03-07,24-03-16,"12672",1,24-03-10,17,24-03-11
660,106,8,1211,24-11-26,24-12-05,"12012",1,24-11-29,20,24-11-28
661,841,2,3041,24-02-14,24-02-18,"10488",1,24-02-17,20,24-02-15
662,973,7,3173,24-10-18,24-10-23,"18357",1,24-10-22,20,24-10-19
663,910,15,3110,24-11-10,24-11-13,"18802",1,24-11-12,20,24-11-12
664,188,20,1375,23-02-02,23-02-04,"17458",1,23-02-03,20,23-02-06
665,8,16,1015,23-11-09,23-11-11,"19863",1,23-11-10,9,23-11-14
666,32,16,1063,24-07-20,24-07-27,"15011",1,24-07-24,9,24-07-22
667,89,6,1177,23-01-02,23-01-09,"17263",1,23-01-05,15,23-01-05
668,825,15,3025,23-12-20,23-12-25,"10365",1,23-12-23,6,23-12-25
669,870,7,3070,24-07-28,24-08-05,"14308",1,24-07-30,6,24-07-30
670,991,6,3191,24-12-13,24-12-16,"12519",1,24-12-17,11,24-12-16
671,811,7,3011,24-12-12,24-12-14,"11572",1,24-12-14,11,24-12-14
672,947,7,3147,24-08-14,24-08-19,"12060",1,24-08-19,5,24-08-15
673,900,16,3100,23-01-03,23-01-10,"13610",1,23-01-06,11,23-01-07
674,446,20,2091,24-02-06,24-02-11,"10565",1,24-02-10,11,24-02-10
675,579,7,2357,23-01-21,23-01-23,"19671",1,23-01-25,11,23-01-24
676,953,13,3153,24-11-15,24-11-17,"14610",1,24-11-16,11,24-11-19
677,8,2,1015,23-01-09,23-01-14,"11175",1,23-01-11,11,23-01-10
678,938,6,3138,23-09-21,23-09-29,"18108",1,23-09-22,11,23-09-23
679,435,3,2069,23-06-06,23-06-10,"14138",1,23-06-08,11,23-06-09
680,873,6,3073,23-01-21,23-01-29,"14672",1,23-01-23,11,23-01-22
681,174,6,1347,23-10-27,23-10-30,"18481",1,23-10-30,11,23-10-28
682,39,7,1077,24-08-30,24-09-01,"16279",1,24-09-03,11,24-09-04
683,922,2,3122,24-10-20,24-10-29,"12328",1,24-10-23,5,24-10-24
684,430,13,2059,23-09-08,23-09-16,"18641",1,23-09-10,5,23-09-13
685,22,7,1043,24-03-17,24-03-22,"18709",1,24-03-19,11,24-03-19
686,27,3,1053,23-04-28,23-04-30,"13940",1,23-05-01,11,23-04-30
687,484,3,2167,24-12-24,25-01-01,"11452",1,24-12-26,11,24-12-27
688,955,16,3155,23-05-19,23-05-20,"17349",1,23-05-22,5,23-05-22
689,889,8,3089,23-08-13,23-08-16,"18695",1,23-08-16,11,23-08-18
690,149,16,1297,23-06-03,23-06-09,"19456",1,23-06-06,11,23-06-08
691,534,14,2267,23-12-29,24-01-06,"10639",1,24-01-02,11,24-01-01
692,64,15,1127,24-02-22,24-02-26,"17941",1,24-02-24,11,24-02-26
693,192,7,1383,24-07-12,24-07-17,"14636",1,24-07-16,11,24-07-14
694,430,13,2059,24-11-23,24-12-02,"18641",1,,5,24-11-25
695,922,2,3122,23-10-20,23-10-30,"12328",1,23-10-24,6,23-10-24
696,947,7,3147,23-01-17,23-01-19,"12060",1,23-01-18,6,23-01-19
697,955,16,3155,23-06-02,23-06-05,"17349",1,23-06-07,6,23-06-06
698,820,14,3020,24-02-09,24-02-12,"17639",1,24-02-13,6,24-02-13
699,38,16,1075,23-03-15,23-03-19,"19903",1,23-03-17,6,23-03-20
700,899,6,3099,24-06-19,24-06-24,"10421",1,24-06-23,6,24-06-20
701,547,15,2293,24-07-05,24-07-08,"19017",1,24-07-07,6,24-07-09
702,806,20,3006,23-04-12,23-04-20,"12465",1,23-04-16,17,23-04-16
703,568,13,2335,23-08-04,23-08-13,"17940",1,23-08-05,6,23-08-08
704,863,7,3063,23-09-03,23-09-09,"16515",1,23-09-07,6,23-09-04
705,100,8,1199,24-03-30,24-04-08,"13828",1,24-04-02,6,24-04-01
706,580,2,2359,24-10-13,24-10-16,"15596",1,24-10-15,6,24-10-18
707,817,15,3017,23-02-28,23-03-06,"12738",1,23-03-03,6,23-03-04
708,168,8,1335,23-11-10,23-11-17,"15830",1,23-11-12,6,23-11-11
709,6,14,1011,23-05-01,23-05-10,"13516",1,23-05-04,6,23-05-03
710,873,8,3073,24-12-06,24-12-15,"17073",1,24-12-07,6,24-12-09
711,12,15,1023,23-01-01,23-01-02,"17021",1,23-01-04,6,23-01-05
712,11,13,1021,24-12-03,24-12-09,"15290",1,24-12-04,6,24-12-07
713,486,15,2171,23-05-06,23-05-14,"14529",1,23-05-08,6,23-05-10
714,964,20,3164,24-04-13,24-04-15,"19512",1,24-04-18,6,24-04-18
715,997,16,3197,24-08-04,24-08-11,"12302",1,24-08-08,6,24-08-07
716,546,7,2291,23-12-14,23-12-16,"16975",1,23-12-19,6,23-12-17
717,180,3,1359,24-05-09,24-05-14,"19846",1,24-05-14,6,24-05-12
718,894,15,3094,24-01-22,24-01-31,"14510",1,24-01-26,6,24-01-26
719,111,14,1221,24-10-06,24-10-08,"18396",1,24-10-08,6,24-10-11
720,552,2,2303,24-06-20,24-06-24,"14911",1,24-06-24,6,24-06-22
721,413,2,2025,23-11-01,23-11-09,"13041",1,23-11-04,6,23-11-02
722,847,3,3047,24-06-18,24-06-21,"10525",1,24-06-23,6,24-06-23
723,509,20,2217,24-01-07,24-01-09,"14135",1,24-01-11,6,24-01-10
724,18,20,1035,24-11-14,24-11-16,"18980",1,24-11-19,6,24-11-18
725,131,20,1261,23-11-15,23-11-19,"16413",1,23-11-16,6,23-11-18
726,981,20,3181,23-11-28,23-12-05,"14388",1,23-12-01,6,23-11-30
727,862,15,3062,24-10-15,24-10-18,"14475",1,24-10-18,6,24-10-17
728,811,7,3011,23-10-20,23-10-27,"13408",1,23-10-22,6,23-10-22
729,485,13,2169,23-12-09,23-12-13,"15878",1,23-12-13,6,23-12-11
730,825,3,3025,23-07-12,23-07-22,"16823",1,23-07-15,6,23-07-14
731,73,15,1145,23-12-15,23-12-22,"11144",1,23-12-19,6,23-12-18
732,492,16,2183,24-12-10,24-12-17,"14686",1,24-12-12,6,24-12-13
733,895,3,3095,24-01-20,24-01-24,"19478",1,24-01-22,6,24-01-22
734,959,7,3159,24-11-26,24-12-05,"13126",1,24-11-28,6,24-11-28
735,119,8,1237,23-02-01,23-02-03,"14060",1,23-02-04,6,23-02-03
736,828,15,3028,24-08-20,24-08-21,"15405",1,24-08-21,6,24-08-25
632,942,16,3142,23-08-10,23-08-14,"13107",1,23-08-14,20,23-08-12
633,964,16,3164,23-02-28,23-03-05,"18600",1,23-03-05,20,23-03-05
634,134,7,1267,23-03-24,23-04-03,"19334",1,23-03-29,20,23-03-27
635,425,8,2049,23-06-23,23-06-29,"17765",1,23-06-25,20,23-06-25
636,162,3,1323,24-03-26,24-04-03,"14794",1,24-03-29,20,24-03-28
637,198,16,1395,24-03-08,24-03-13,"15265",1,24-03-11,20,24-03-11
638,540,14,2279,23-07-12,23-07-14,"19531",1,23-07-14,20,23-07-13
639,548,7,2295,23-02-20,23-02-26,"12988",1,23-02-22,20,23-02-24
640,133,7,1265,23-02-07,23-02-12,"10472",1,23-02-11,20,23-02-08
641,862,7,3062,24-12-15,24-12-17,"12028",1,24-12-16,20,24-12-18
642,897,15,3097,23-07-19,23-07-22,"16405",1,23-07-22,20,23-07-20
643,475,13,2149,24-04-10,24-04-17,"17930",1,24-04-14,20,24-04-14
644,89,6,1177,24-09-16,24-09-17,"17263",1,24-09-19,15,24-09-18
645,542,6,2283,23-12-12,23-12-19,"12870",1,23-12-15,20,23-12-15
646,994,2,3194,23-11-30,23-12-10,"15199",1,23-12-03,20,23-12-02
647,502,3,2203,24-12-20,24-12-21,"13711",1,24-12-24,20,24-12-22
648,155,13,1309,23-08-30,23-09-05,"16072",1,23-09-01,20,23-08-31
649,516,14,2231,24-08-17,24-08-23,"11656",1,24-08-18,20,24-08-21
650,441,15,2081,23-04-07,23-04-10,"17980",1,23-04-10,20,23-04-09
651,106,3,1211,23-02-24,23-02-27,"10784",1,23-02-26,20,23-02-25
652,980,8,3180,23-03-19,23-03-27,"16181",1,23-03-22,20,23-03-22
653,847,20,3047,23-08-06,23-08-13,"14748",1,23-08-09,20,23-08-09
654,174,3,1347,23-10-10,23-10-20,"19300",1,23-10-12,20,23-10-15
655,32,16,1063,23-05-25,23-06-04,"15011",1,23-05-30,15,23-05-29
656,138,13,1275,24-11-09,24-11-11,"17231",1,24-11-11,20,24-11-12
657,902,3,3102,23-07-29,23-08-06,"11532",1,23-08-01,20,23-08-03
658,8,16,1015,23-05-28,23-05-29,"19863",1,23-05-31,15,23-05-31
659,406,2,2011,24-11-29,24-12-06,"11811",1,24-12-03,20,24-12-03
422,191,20,1381,24-08-21,24-08-29,"16790",1,24-08-25,17,24-08-23
423,458,15,2115,24-05-19,24-05-20,"10470",1,24-05-22,17,24-05-23
424,475,16,2149,24-02-21,24-02-29,"13930",1,24-02-23,17,24-02-22
425,847,2,3047,24-01-24,24-02-02,"19838",1,24-01-27,11,24-01-26
426,870,8,3070,23-07-25,23-08-04,"19901",1,23-07-29,17,23-07-27
427,421,8,2041,23-02-06,23-02-14,"10096",1,23-02-08,17,23-02-09
428,817,8,3017,24-09-17,24-09-19,"16505",1,24-09-18,17,24-09-19
429,998,16,3198,23-08-26,23-08-27,"19518",1,23-08-27,17,23-08-28
430,831,6,3031,24-06-10,24-06-19,"11754",1,24-06-12,17,24-06-14
431,860,14,3060,24-12-08,24-12-13,"15196",1,24-12-10,17,24-12-11
432,913,2,3113,24-07-23,24-07-29,"16293",1,24-07-26,17,24-07-27
433,112,13,1223,24-04-26,24-04-28,"18406",1,24-04-28,17,24-04-29
434,26,14,1051,24-12-13,24-12-17,"13768",1,24-12-18,17,24-12-14
435,164,6,1327,23-10-13,23-10-21,"10073",1,23-10-17,17,23-10-16
436,186,6,1371,24-10-24,24-11-01,"15670",1,24-10-27,17,24-10-25
437,86,15,1171,23-02-25,23-03-05,"15695",1,23-03-02,17,23-02-27
438,915,15,3115,24-02-26,24-03-02,"12251",1,24-03-02,17,24-02-29
